"Periodo" "Id" "Mora_Avg" "Mora_Max" "Monto" "Num_Ifis" "Num_Cast" "Est_Civil" "Genero" "Plazo" "Cuota" "Ind_Pago" "Ind_Pago_Num" "Ind_Pago_Num_I0" "Ind_Pago_Num_I1" "Partition"
"17089" 201208 42166 9 9 1700 1 0 "Casado" "Masculino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17090" 201208 42167 8 8 1000 1 2 "Divorsiado" "Masculino" 12 90.73 "Indte" -1 0 1 "1_Training"
"17091" 201208 42171 10 10 1800 0 0 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17092" 201208 42173 12 12 1100 2 1 "Divorsiado" "Masculino" 18 69.14 "NoPay" 0 0 0 "1_Training"
"17093" 201208 42174 14 14 1500 3 0 "Casado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17094" 201208 42176 14 14 1900 2 0 "Casado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"17095" 201208 42178 13 13 1300 1 0 "Divorsiado" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"17096" 201208 42179 3 4 1300 2 1 "Union Libre" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"17097" 201208 42180 7 7 2000 2 1 "Casado" "Masculino" 24 97.93 "Pay" 1 1 1 "1_Training"
"17098" 201208 42181 6 6 1700 3 1 "Union Libre" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17099" 201208 42186 12 12 1600 2 0 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"17100" 201208 42187 4 6 1400 3 0 "Union Libre" "Femenino" 18 88 "Pay" 1 1 1 "1_Training"
"17101" 201208 42190 3 3 1100 1 1 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"17102" 201208 42191 7 7 1000 2 1 "Union Libre" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"17103" 201208 42192 9 9 1300 1 0 "Soltero" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17104" 201208 42194 3 3 1200 0 0 "Union Libre" "Femenino" 18 75.43 "Pay" 1 1 1 "1_Training"
"17105" 201208 42195 8 8 1500 3 0 "Casado" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17106" 201208 42197 8 8 1000 3 0 "Casado" "Masculino" 12 90.73 "Indte" -1 0 1 "1_Training"
"17107" 201208 42199 16 16 1900 3 1 "Union Libre" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"17108" 201208 42201 10 10 1500 1 0 "Union Libre" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17109" 201208 42202 10 10 1400 3 2 "Casado" "Femenino" 18 88 "Indte" -1 0 1 "1_Training"
"17110" 201208 42203 6 6 500 0 1 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"17111" 201208 42204 10 10 1300 2 2 "Divorsiado" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17112" 201208 42207 12 12 1700 1 0 "Viudo" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17113" 201208 42210 7 7 1800 1 1 "Casado" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17114" 201208 42214 10 10 1300 3 1 "Soltero" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17115" 201208 42216 11 11 1300 1 0 "Divorsiado" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17116" 201208 42217 10 10 1100 2 0 "Casado" "Femenino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17117" 201208 42221 4 4 800 0 1 "Union Libre" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"17118" 201208 42222 0 1 1800 2 0 "Divorsiado" "Femenino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17119" 201208 42224 15 15 2200 0 0 "Divorsiado" "Masculino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"17120" 201208 42226 7 7 900 1 1 "Casado" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"17121" 201208 42228 8 8 1200 3 1 "Casado" "Femenino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17122" 201208 42229 5 9 1600 1 0 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17123" 201208 42230 8 8 1100 2 1 "Divorsiado" "Masculino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17124" 201208 42231 6 6 1500 1 0 "Union Libre" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17125" 201208 42236 11 11 2100 1 0 "Union Libre" "Masculino" 24 102.82 "Indte" -1 0 1 "1_Training"
"17126" 201208 42238 12 12 1700 2 0 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17127" 201208 42239 6 6 1600 2 1 "Casado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17128" 201208 42240 10 12 1600 0 0 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"17129" 201208 42246 8 10 900 2 1 "Casado" "Masculino" 12 81.66 "Indte" -1 0 1 "1_Training"
"17130" 201208 42248 9 11 1600 2 0 "Union Libre" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17131" 201208 42249 9 9 1300 3 0 "Divorsiado" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17132" 201208 42250 11 11 1300 2 0 "Divorsiado" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17133" 201208 42255 11 11 1600 0 1 "Viudo" "Femenino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17134" 201208 42257 16 16 1700 1 2 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17135" 201208 42263 8 8 1500 0 1 "Divorsiado" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17136" 201208 42264 11 13 1100 2 1 "Casado" "Masculino" 18 69.14 "NoPay" 0 0 0 "1_Training"
"17137" 201208 42274 9 9 1400 1 2 "Divorsiado" "Masculino" 18 88 "Indte" -1 0 1 "1_Training"
"17138" 201208 42275 6 6 1400 3 1 "Casado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17139" 201208 42278 6 8 1700 2 0 "Casado" "Masculino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17140" 201208 42284 11 11 1400 4 0 "Divorsiado" "Masculino" 18 88 "Indte" -1 0 1 "1_Training"
"17141" 201208 42285 10 10 2400 2 1 "Divorsiado" "Femenino" 24 117.51 "Indte" -1 0 1 "1_Training"
"17142" 201208 42291 5 7 1600 2 1 "Divorsiado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17143" 201208 42296 5 5 1100 1 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"17144" 201208 42297 6 6 1800 3 1 "Casado" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17145" 201208 42299 9 9 1400 2 0 "Divorsiado" "Femenino" 18 88 "Indte" -1 0 1 "1_Training"
"17146" 201208 42302 19 19 1300 1 1 "Union Libre" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"17147" 201208 42303 14 14 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "NoPay" 0 0 0 "1_Training"
"17148" 201208 42314 10 10 1800 3 1 "Soltero" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17149" 201208 42315 5 7 900 1 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"17150" 201208 42319 5 5 1600 1 1 "Soltero" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17151" 201208 42322 11 11 1900 1 1 "Soltero" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17152" 201208 42329 5 5 1300 2 2 "Divorsiado" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"17153" 201208 42330 4 4 1700 2 0 "Soltero" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17154" 201208 42331 7 7 1600 2 1 "Soltero" "Femenino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17155" 201208 42336 11 11 1900 2 1 "Casado" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17156" 201208 42337 8 8 1600 1 1 "Divorsiado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17157" 201208 42338 8 8 1100 2 0 "Divorsiado" "Masculino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17158" 201208 42339 10 10 1800 2 1 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17159" 201208 42340 9 9 1200 2 1 "Divorsiado" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17160" 201208 42343 12 12 1300 2 0 "Divorsiado" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"17161" 201208 42346 10 10 1100 2 2 "Union Libre" "Femenino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17162" 201208 42347 4 4 1600 2 1 "Divorsiado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17163" 201208 42348 5 5 1900 3 0 "Divorsiado" "Masculino" 24 93.03 "Pay" 1 1 1 "1_Training"
"17164" 201208 42353 8 8 1500 2 0 "Casado" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17165" 201208 42356 11 11 1000 1 0 "Divorsiado" "Masculino" 12 90.73 "Indte" -1 0 1 "1_Training"
"17166" 201208 42358 8 8 1200 1 0 "Union Libre" "Femenino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17167" 201208 42359 10 10 1800 0 1 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17168" 201208 42362 12 12 1900 2 0 "Casado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"17169" 201208 42363 18 18 1500 3 1 "Divorsiado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17170" 201208 42364 11 11 1300 2 0 "Soltero" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17171" 201208 42365 11 11 1400 3 0 "Casado" "Femenino" 18 88 "Indte" -1 0 1 "1_Training"
"17172" 201208 42367 7 7 1500 4 0 "Soltero" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17173" 201208 42368 17 17 1500 2 0 "Casado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17174" 201208 42369 13 13 1700 2 0 "Viudo" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17175" 201208 42370 6 6 800 0 0 "Divorsiado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"17176" 201208 42371 11 11 1800 2 2 "Divorsiado" "Femenino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17177" 201208 42375 7 7 1600 1 2 "Casado" "Femenino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17178" 201208 42378 2 5 1500 1 0 "Soltero" "Femenino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17179" 201208 42379 16 16 1700 3 1 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17180" 201208 42380 8 10 1400 1 1 "Casado" "Masculino" 18 88 "Indte" -1 0 1 "1_Training"
"17181" 201208 42382 9 9 1300 0 0 "Soltero" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17182" 201208 42384 12 12 1400 2 1 "Union Libre" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"17183" 201208 42388 9 9 1600 3 0 "Divorsiado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17184" 201208 42396 8 8 1300 1 1 "Casado" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17185" 201208 42399 11 11 1200 2 2 "Casado" "Femenino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17186" 201208 42405 11 11 2000 2 2 "Casado" "Masculino" 24 97.93 "Indte" -1 0 1 "1_Training"
"17187" 201208 42406 7 7 1900 3 1 "Casado" "Masculino" 24 93.03 "Pay" 1 1 1 "1_Training"
"17188" 201208 42411 5 5 1200 1 2 "Casado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"17189" 201208 42413 11 11 1600 1 2 "Soltero" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17190" 201208 42421 6 6 1100 1 0 "Union Libre" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"17191" 201208 42422 12 12 1600 2 1 "Divorsiado" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"17192" 201208 42424 12 12 1700 0 2 "Union Libre" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17193" 201208 42426 7 7 2100 0 0 "Union Libre" "Masculino" 24 102.82 "Pay" 1 1 1 "1_Training"
"17194" 201208 42427 9 9 1200 1 1 "Divorsiado" "Femenino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17195" 201208 42430 6 6 1400 3 1 "Casado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17196" 201208 42432 10 10 1500 3 0 "Casado" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17197" 201208 42433 7 7 1800 3 0 "Soltero" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17198" 201208 42434 10 10 1700 0 1 "Casado" "Masculino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17199" 201208 42435 4 6 1100 3 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"17200" 201208 42436 8 8 1300 1 0 "Casado" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17201" 201208 42440 6 6 1100 3 2 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"17202" 201208 42442 3 5 1300 1 1 "Union Libre" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"17203" 201208 42445 11 11 2200 3 0 "Divorsiado" "Masculino" 24 107.72 "Indte" -1 0 1 "1_Training"
"17204" 201208 42446 11 11 1400 1 1 "Divorsiado" "Femenino" 18 88 "Indte" -1 0 1 "1_Training"
"17205" 201208 42450 10 10 1600 1 2 "Soltero" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17206" 201208 42454 8 8 1600 0 1 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17207" 201208 42455 10 10 900 2 1 "Divorsiado" "Masculino" 12 81.66 "Indte" -1 0 1 "1_Training"
"17208" 201208 42456 3 7 1500 1 1 "Casado" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17209" 201208 42457 5 5 1400 2 0 "Soltero" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17210" 201208 42458 11 11 1200 1 0 "Casado" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17211" 201208 42459 15 15 1200 1 1 "Viudo" "Femenino" 18 75.43 "NoPay" 0 0 0 "1_Training"
"17212" 201208 42463 6 6 1800 2 0 "Soltero" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17213" 201208 42464 6 10 1600 3 1 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17214" 201208 42465 5 7 1700 2 1 "Viudo" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17215" 201208 42467 8 9 1400 2 2 "Divorsiado" "Femenino" 18 88 "Indte" -1 0 1 "1_Training"
"17216" 201208 42469 11 11 1500 1 0 "Casado" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17217" 201208 42476 10 10 1200 1 1 "Casado" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17218" 201208 42480 12 12 1200 2 0 "Union Libre" "Masculino" 18 75.43 "NoPay" 0 0 0 "1_Training"
"17219" 201208 42485 6 7 2000 1 0 "Soltero" "Masculino" 24 97.93 "Pay" 1 1 1 "1_Training"
"17220" 201208 42489 10 10 1900 2 0 "Casado" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17221" 201208 42492 10 10 1100 2 0 "Soltero" "Masculino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17222" 201208 42493 5 7 1500 1 1 "Casado" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17223" 201208 42496 7 7 1700 2 1 "Casado" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17224" 201208 42501 4 6 1600 3 1 "Casado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17225" 201208 42506 11 11 1600 0 1 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17226" 201208 42507 4 8 1500 3 2 "Divorsiado" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17227" 201208 42508 11 11 1100 3 1 "Soltero" "Masculino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17228" 201208 42511 6 7 1400 2 1 "Divorsiado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17229" 201208 42512 5 5 1900 2 0 "Union Libre" "Femenino" 24 93.03 "Pay" 1 1 1 "1_Training"
"17230" 201208 42514 3 5 1400 3 1 "Divorsiado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17231" 201208 42515 10 10 1100 0 0 "Divorsiado" "Femenino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17232" 201208 42518 9 9 1500 2 1 "Casado" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17233" 201208 42519 5 5 2200 1 1 "Divorsiado" "Femenino" 24 107.72 "Pay" 1 1 1 "1_Training"
"17234" 201208 42520 9 9 1500 2 0 "Soltero" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17235" 201208 42521 8 8 1100 3 1 "Casado" "Femenino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17236" 201208 42524 4 7 1800 2 2 "Soltero" "Femenino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17237" 201208 42527 3 6 1200 1 0 "Union Libre" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"17238" 201208 42531 5 6 1600 2 1 "Casado" "Femenino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17239" 201208 42544 8 8 1400 2 1 "Casado" "Femenino" 18 88 "Indte" -1 0 1 "1_Training"
"17240" 201208 42548 8 8 1800 1 1 "Casado" "Femenino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17241" 201208 42549 5 6 1900 2 1 "Divorsiado" "Masculino" 24 93.03 "Pay" 1 1 1 "1_Training"
"17242" 201208 42551 8 8 1600 0 0 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17243" 201208 42552 10 12 1400 3 0 "Soltero" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"17244" 201208 42554 12 12 1200 1 1 "Viudo" "Masculino" 18 75.43 "NoPay" 0 0 0 "1_Training"
"17245" 201208 42558 11 11 1600 2 1 "Soltero" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17246" 201208 42560 10 10 1100 1 2 "Union Libre" "Masculino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17247" 201208 42562 8 8 1200 2 0 "Soltero" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17248" 201208 42565 8 8 1800 1 0 "Soltero" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17249" 201208 42569 9 9 1000 3 0 "Casado" "Masculino" 12 90.73 "Indte" -1 0 1 "1_Training"
"17250" 201208 42573 11 11 1500 3 0 "Soltero" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17251" 201208 42575 8 8 600 1 1 "Casado" "Masculino" 12 54.44 "Indte" -1 0 1 "1_Training"
"17252" 201208 42578 9 9 1900 2 0 "Union Libre" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17253" 201208 42579 15 15 1500 1 0 "Divorsiado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17254" 201208 42581 11 11 1500 4 1 "Casado" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17255" 201208 42582 9 9 1300 0 1 "Casado" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17256" 201208 42584 11 11 1300 1 0 "Casado" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17257" 201208 42585 4 12 1400 3 1 "Casado" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"17258" 201208 42587 5 7 1700 4 2 "Union Libre" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17259" 201208 42589 4 7 1200 3 0 "Casado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"17260" 201208 42590 4 4 900 3 0 "Union Libre" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"17261" 201208 42591 13 13 1500 0 1 "Casado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17262" 201208 42592 12 12 2000 1 0 "Casado" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"17263" 201208 42595 7 7 1400 2 0 "Soltero" "Femenino" 18 88 "Pay" 1 1 1 "1_Training"
"17264" 201208 42596 5 5 1100 4 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"17265" 201208 42602 7 7 1600 2 2 "Casado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17266" 201208 42603 13 13 1800 2 0 "Soltero" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"17267" 201208 42606 10 10 1500 3 2 "Union Libre" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17268" 201208 42608 10 10 1900 3 1 "Viudo" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17269" 201208 42613 9 9 1700 1 0 "Casado" "Femenino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17270" 201208 42617 11 11 1700 2 0 "Divorsiado" "Femenino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17271" 201208 42619 0 0 1900 1 1 "Casado" "Femenino" 24 93.03 "Pay" 1 1 1 "1_Training"
"17272" 201208 42620 8 8 1200 3 0 "Union Libre" "Femenino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17273" 201208 42627 10 10 1700 2 0 "Divorsiado" "Femenino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17274" 201208 42629 6 6 1400 3 0 "Casado" "Femenino" 18 88 "Pay" 1 1 1 "1_Training"
"17275" 201208 42635 9 11 1800 2 2 "Union Libre" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17276" 201208 42636 5 6 1200 0 2 "Union Libre" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"17277" 201208 42637 8 10 1600 3 0 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17278" 201208 42641 4 8 1200 3 0 "Casado" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17279" 201208 42650 14 14 1400 0 1 "Union Libre" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"17280" 201208 42654 11 11 1100 1 0 "Casado" "Femenino" 18 69.14 "Indte" -1 0 1 "1_Training"
"17281" 201208 42656 9 9 1900 0 1 "Divorsiado" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17282" 201208 42660 9 9 1700 2 0 "Union Libre" "Masculino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17283" 201208 42661 8 9 1200 3 1 "Divorsiado" "Femenino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17284" 201208 42663 9 9 1400 4 0 "Union Libre" "Masculino" 18 88 "Indte" -1 0 1 "1_Training"
"17285" 201208 42666 5 7 1300 3 1 "Soltero" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"17286" 201208 42667 13 13 1700 1 0 "Divorsiado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"17287" 201208 42671 2 2 1300 0 0 "Union Libre" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"17288" 201208 42672 16 16 1500 2 1 "Divorsiado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17289" 201208 42678 6 6 1300 1 1 "Soltero" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"17290" 201208 42680 7 7 1600 1 2 "Casado" "Femenino" 24 78.34 "Pay" 1 1 1 "1_Training"
"17291" 201208 42683 4 7 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"17292" 201208 42685 9 9 1300 0 2 "Soltero" "Masculino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17293" 201208 42686 6 8 1500 0 0 "Casado" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"17294" 201208 42690 6 6 1800 3 2 "Casado" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"17295" 201208 42691 7 9 1800 2 1 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17296" 201208 42692 9 9 1800 2 1 "Soltero" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"17297" 201208 42695 9 9 900 3 2 "Casado" "Masculino" 12 81.66 "Indte" -1 0 1 "1_Training"
"17298" 201208 42696 11 11 1000 1 1 "Casado" "Femenino" 12 90.73 "Indte" -1 0 1 "1_Training"
"17299" 201208 42700 10 12 1400 4 2 "Casado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"17300" 201208 42702 7 7 1700 1 1 "Casado" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17301" 201208 42705 1 3 1700 2 0 "Soltero" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17302" 201208 42706 10 10 1200 1 0 "Soltero" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"17303" 201208 42707 11 11 1400 2 2 "Union Libre" "Masculino" 18 88 "Indte" -1 0 1 "1_Training"
"17304" 201208 42708 14 16 1500 3 0 "Soltero" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"17305" 201208 42711 10 10 1600 4 0 "Divorsiado" "Femenino" 24 78.34 "Indte" -1 0 1 "1_Training"
"17306" 201208 42712 14 14 1300 3 2 "Casado" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"17307" 201208 42715 10 10 2100 0 0 "Casado" "Masculino" 24 102.82 "Indte" -1 0 1 "1_Training"
"17308" 201208 42719 3 3 1500 2 0 "Divorsiado" "Femenino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17309" 201208 42722 8 9 1700 1 0 "Casado" "Femenino" 24 83.24 "Indte" -1 0 1 "1_Training"
"17310" 201208 42725 7 7 1400 3 1 "Union Libre" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17311" 201208 42727 8 18 1200 3 1 "Divorsiado" "Femenino" 18 75.43 "NoPay" 0 0 0 "1_Training"
"17312" 201208 42730 6 6 1700 0 0 "Soltero" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"17313" 201208 42731 6 6 1400 0 0 "Casado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"17314" 201208 42734 21 21 1400 0 1 "Soltero" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"17315" 201208 42736 9 9 1900 1 1 "Union Libre" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"17316" 201208 42737 8 10 1300 1 0 "Divorsiado" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"17317" 201208 42738 4 4 1500 1 0 "Divorsiado" "Femenino" 18 94.28 "Pay" 1 1 1 "1_Training"
"17318" 201208 42746 8 10 1600 2 2 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
